Symbol,Name,Sector,Industry,52high,52low,변동률(%),Sector2
A024090,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",32000,14300,123.7762238,철강
A003160,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",10000,4540,120.2643172,제조
A092200,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",6180,3385,82.57016248,제조
A110990,디아이티,특수 목적용 기계 제조업,평판디스플레이 검사장비,10800,5950,81.51260504,기계
A263690,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",12600,7950,58.49056604,의료/의약
A214680,디알텍,의료용 기기 제조업,X-ray Detector,1800,1360,32.35294118,의료/의약
A377190,디앤디플랫폼리츠,부동산 임대 및 공급업,부동산 투자 및 관리,5490,4130,32.92978208,건설업
A263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,46450,14150,228.2685512,제조
A376300,디어유,소프트웨어 개발 및 공급업,"모바일 어플리케이션(DearU bubble, Lysn)",92500,29500,213.559322,IT
A109740,디에스케이,특수 목적용 기계 제조업,"FPD(Flat Panel Display 평판디스플레이)용 Bonding System 및 In-line System, 카메라모듈장비, 이차전지장비, 메카트로닉스 사업군",8830,4815,83.38525441,기계
A196490,디에이테크놀로지,특수 목적용 기계 제조업,2차전지설비,8680,3670,136.5122616,기계
A066900,디에이피,전자부품 제조업,Build-Up PCB(인쇄회로기판),4580,2795,63.86404293,전기/전자
A127120,디엔에이링크,자연과학 및 공학 연구개발업,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",5110,2825,80.88495575,의료/의약
A092070,디엔에프,기타 화학제품 제조업,반도체배선박막재료(알루미늄전구체),23400,12900,81.39534884,화학
A039840,디오,의료용 기기 제조업,자동포장기계,43900,19350,126.873385,의료/의약
A013570,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",11900,4995,138.2382382,금융업
A219550,디와이디,생활용품 도매업,화장품 유통,4435,1070,314.4859813,유통
A310870,디와이씨,자동차 신품 부품 제조업,자동차 부품,4200,1400,200,제조
A210540,디와이파워,특수 목적용 기계 제조업,유공압기기 등,16800,9860,70.38539554,기계
A104460,디와이피엔에프,일반 목적용 기계 제조업,뉴메틱 컨베잉 시스템(분체이송시스템),46350,34400,34.73837209,기계
A079810,디이엔티,특수 목적용 기계 제조업,FPD공정검사장비,11550,3400,239.7058824,기계
A113810,디젠스,자동차 신품 부품 제조업,자동차용 소음기(머플러),1810,726,149.3112948,제조
A043360,디지아이,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터",4720,2685,75.79143389,제조
A197140,디지캡,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등",10858,3515,208.9046942,IT
A068930,디지털대성,일반 교습 학원,대성N스쿨 (교육 프랜차이즈),10100,6880,46.80232558,서비스/오락/문화
A033130,디지틀조선,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",위성서비스,3590,2020,77.72277228,서비스/오락/문화
A105740,디케이락,일반 목적용 기계 제조업,계장용 피팅 및 밸브,13550,8470,59.97638725,기계
A263020,디케이앤디,플라스틱제품 제조업,합성피혁 및 부직포,7025,2755,154.9909256,제조
A290550,디케이티,전자부품 제조업,스마트폰용 FPCA,16250,8900,82.58426966,전기/전자
A187220,디티앤씨,기타 과학기술 서비스업,전기전자규격 인증서비스,8220,4255,93.18448884,서비스/오락/문화
A131180,딜리,컴퓨터 및 주변장치 제조업,디지털 UV 프린터,2495,1380,80.79710145,제조
A315640,딥노이드,소프트웨어 개발 및 공급업,"의료 인공지능플랫폼, 인공지능 임상의사결정 시스템",23575,5790,307.1675302,IT
A317120,라닉스,반도체 제조업,"자동차 및 IoT 통신, 보안솔루션",11600,5700,103.5087719,전기/전자
A042510,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,5180,2300,125.2173913,IT
A232680,라온테크,특수 목적용 기계 제조업,반도체 및 FPD용 로봇시스템,20950,10650,96.71361502,기계
A300120,라온피플,소프트웨어 개발 및 공급업,"카메라 모듈 검사기, AI 머신비전, 골프센서",10534,4355,141.8828932,IT
A171120,라이온켐텍,기타 화학제품 제조업,"합성왁스, 인조대리석",12900,6860,88.04664723,화학
A069540,라이트론,통신 및 방송 장비 제조업,기타무선통신장비제조업,5720,3245,76.27118644,방송/통신
A347700,라이프시맨틱스,소프트웨어 개발 및 공급업,"소프트웨어(개인건강기록 플랫폼,진료기록번역플랫폼,질병분류기호 검색) 개발,공급/의료기기 도매/자문,컨설팅/전자상거래,통신판매",12150,4530,168.2119205,IT
A214260,라파스,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",52900,20750,154.939759,화학
A115390,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기,12150,6980,74.06876791,제조
A200350,래몽래인,"영화, 비디오물, 방송프로그램 제작 및 배급업",드라마 제작,26181,13750,90.40727273,방송/통신
A171010,램테크놀러지,기초 화학물질 제조업,"반도체 식각액, 박리액, 세정액 등",12600,5670,122.2222222,화학
A084650,랩지노믹스,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,12838,5410,137.3012939,의료/의약
A217500,러셀,특수 목적용 기계 제조업,반도체장비 리퍼비시,5350,2990,78.92976589,기계
A141080,레고켐바이오,자연과학 및 공학 연구개발업,신약후보물질 발굴을 통한 License-Out,59200,34700,70.60518732,의료/의약
A038390,레드캡투어,여행사 및 기타 여행보조 서비스업,"여행알선, 렌터카",26200,16750,56.41791045,서비스/오락/문화
A294140,레몬,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등",6910,3755,84.02130493,화학
A228670,레이,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",33000,15100,118.5430464,의료/의약
A228850,레이언스,의료용 기기 제조업,"TFT Detector, CMOS Detector, I/O Sensor",14500,8880,63.28828829,의료/의약
A412350,레이저쎌,특수 목적용 기계 제조업,"에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등",18500,7820,136.57289,기계
A281740,레이크머티리얼즈,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",6920,3765,83.79814077,화학
A277810,레인보우로보틱스,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",37550,17850,110.3641457,기계
A215100,로보로보,기타 전기장비 제조업,교육용로봇,12000,3020,297.3509934,전기/전자
A090360,로보스타,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",29950,17000,76.17647059,기계
A108490,로보티즈,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",34600,11850,191.9831224,기계
A900260,로스웰,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",761,238,219.7478992,금융업
A067730,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리",8890,4405,101.816118,IT
A071280,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비,7300,4805,51.92507804,기계
A032350,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",21650,10750,101.3953488,서비스/오락/문화
A089860,롯데렌탈,운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",47650,31150,52.96950241,서비스/오락/문화
A330590,롯데리츠,부동산 임대 및 공급업,부동산투자,6130,4910,24.84725051,건설업
A000400,롯데손해보험,보험업,손해보험업,2300,1440,59.72222222,서비스/오락/문화
A023530,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",109500,76600,42.95039164,서비스/오락/문화
A004000,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",98500,57900,70.1208981,화학
A286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI",41450,24100,71.99170124,IT
A280360,롯데제과,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",133000,110000,20.90909091,제조
A004990,롯데지주,기타 금융업,지주회사,41450,25900,60.03861004,금융업
A005300,롯데칠성,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",200000,128000,56.25,제조
A005305,롯데칠성우,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",85800,67200,27.67857143,제조
A011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",263500,159000,65.72327044,화학
A071840,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",29850,13350,123.5955056,서비스/오락/문화
A038060,루멘스,반도체 제조업,LED개발 및 제조,1460,829,76.11580217,전기/전자
A085370,루트로닉,의료용 기기 제조업,의료용레이저기기,29350,14550,101.7182131,의료/의약
A060240,룽투코리아,소프트웨어 개발 및 공급업,"모바일게임(열혈강호,검과마법)",12100,3105,289.6940419,IT
A058470,리노공업,전자부품 제조업,"리노핀, 반도체 소켓 등",210400,122000,72.45901639,전기/전자
A039980,리노스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","TRS통신, Kipling Bag외",1404,802,75.06234414,IT
A019570,리더스 기술투자,신탁업 및 집합투자업,금융투자,699,369,89.43089431,금융업
A016100,리더스코스메틱,기타 화학제품 제조업,화장품,4580,1920,138.5416667,화학
A012700,리드코프,기타 전문 도매업,화공약품운반,10950,7290,50.20576132,유통
A302550,리메드,의료용 기기 제조업,자기장 치료기기,33800,11950,182.8451883,의료/의약
A377450,리파인,기타 정보 서비스업,권리조사,17000,8790,93.40159272,서비스/오락/문화
A277070,린드먼아시아,신탁업 및 집합투자업,"투자조합, PEF 결성 및 투자",6850,3710,84.6361186,금융업
A042500,링네트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),8620,3660,135.5191257,IT
A219420,링크제니시스,소프트웨어 개발 및 공급업,"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)",9170,5090,80.15717092,IT
A027740,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2372,1145,107.1615721,제조
A195500,마니커에프앤지,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등",6280,3285,91.17199391,제조
A357430,마스턴프리미어리츠,부동산 임대 및 공급업,"프랑스 파리 소재 크리스탈파크, 프랑스 아마존 라스트마일 물류센터, 인천 항동 스마트물류센터",6020,4630,30.02159827,건설업
A305090,마이크로디지탈,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템",13134,4035,225.5018587,의료/의약
A098120,마이크로컨텍솔,전자부품 제조업,"BGA IC Burn-In Socket,DRAM Module Socket",15200,5120,196.875,전기/전자
A147760,마이크로프랜드,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사용 프로브카드,8920,4045,120.5191595,제조
A377480,마인즈랩,소프트웨어 개발 및 공급업,종합 인공지능 엔진 및 플랫폼,38000,12950,193.4362934,IT
A038290,마크로젠,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse",30550,18900,61.64021164,의료/의약
A204320,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",66100,42550,55.346651,제조
A267980,매일유업,낙농제품 및 식용빙과류 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",72600,53000,36.98113208,제조
A005990,매일홀딩스,낙농제품 및 식용빙과류 제조업,유제품,11250,8150,38.03680982,제조
A093520,매커스,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,12400,5890,110.5263158,기계
A377030,맥스트,소프트웨어 개발 및 공급업,AR 개발 플랫폼/AR솔루션,45427,13600,234.0220588,IT
